attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,credit_limit
Attrited Customer,54,F,0,Graduate,Married,Less than $40K,Blue,2122.0
Existing Customer,46,F,3,College,Married,Less than $40K,Blue,1489.0
Existing Customer,39,M,2,College,Married,$80K - $120K,Blue,4618.0
Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,4662.0
Existing Customer,37,F,1,Graduate,Single,$40K - $60K,Blue,13355.0
Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,3472.0
Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Silver,34516.0
Existing Customer,46,M,2,Graduate,Married,$60K - $80K,Blue,5464.0
Attrited Customer,35,M,1,High School,Single,$60K - $80K,Blue,2999.0
Existing Customer,51,M,1,Graduate,Married,$120K +,Blue,30172.0
Existing Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,9106.0
Attrited Customer,55,F,1,Graduate,Single,Less than $40K,Blue,1649.0
Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,2072.0
Attrited Customer,46,F,4,Unknown,Single,$40K - $60K,Blue,2963.0
Existing Customer,55,F,2,Unknown,Married,Unknown,Blue,14746.0
Existing Customer,56,M,2,High School,Married,$80K - $120K,Blue,15982.0
Existing Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,12914.0
Attrited Customer,37,M,1,Graduate,Single,$60K - $80K,Blue,21952.0
Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Silver,34516.0
Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Silver,33889.0
Existing Customer,51,M,1,College,Single,$80K - $120K,Blue,7562.0
Existing Customer,41,M,2,Graduate,Married,Less than $40K,Blue,3429.0
Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,4670.0
Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,2468.0
Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,4928.0
Existing Customer,38,F,3,High School,Single,$40K - $60K,Blue,2669.0
Existing Customer,46,F,2,Unknown,Married,Unknown,Silver,32444.0
Existing Customer,47,F,3,Post-Graduate,Unknown,Less than $40K,Blue,4255.0
Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,2172.0
Existing Customer,49,F,1,Post-Graduate,Married,Unknown,Blue,5039.0
Existing Customer,37,M,1,High School,Single,$40K - $60K,Blue,1664.0
Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,6507.0
Existing Customer,41,M,5,Graduate,Single,$40K - $60K,Blue,10682.0
Existing Customer,51,F,1,Unknown,Married,Unknown,Blue,24073.0
Existing Customer,45,F,2,High School,Single,Less than $40K,Blue,6394.0
Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,3242.0
Existing Customer,41,F,4,Uneducated,Unknown,Less than $40K,Blue,2035.0
Existing Customer,45,F,3,Unknown,Single,Less than $40K,Blue,2915.0
Existing Customer,65,F,0,Unknown,Single,Less than $40K,Blue,7487.0
Existing Customer,33,F,3,High School,Married,Less than $40K,Blue,1741.0
Existing Customer,38,F,5,Unknown,Single,Unknown,Blue,13429.0
Existing Customer,55,F,2,College,Single,Less than $40K,Blue,3123.0
Existing Customer,55,M,3,Graduate,Single,$40K - $60K,Blue,6125.0
Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,5391.0
Existing Customer,59,M,1,Graduate,Married,$60K - $80K,Blue,6735.0
Existing Customer,40,M,1,Unknown,Married,$60K - $80K,Blue,2276.0
Existing Customer,54,F,0,Unknown,Single,Less than $40K,Blue,3478.0
Existing Customer,54,M,1,High School,Single,$60K - $80K,Blue,14948.0
Existing Customer,46,F,4,High School,Unknown,$40K - $60K,Blue,2542.0
Attrited Customer,40,F,4,High School,Married,Less than $40K,Blue,1555.0
Attrited Customer,46,M,2,Unknown,Divorced,$80K - $120K,Blue,11777.0
Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,2751.0
Existing Customer,60,M,0,High School,Single,$40K - $60K,Blue,5530.0
Attrited Customer,59,M,1,College,Married,$60K - $80K,Blue,24159.0
Existing Customer,44,M,0,Graduate,Married,$60K - $80K,Blue,1787.0
Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,1764.0
Existing Customer,53,M,2,Post-Graduate,Single,$80K - $120K,Blue,2664.0
Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,1530.0
Existing Customer,51,F,1,Graduate,Married,$40K - $60K,Blue,1438.3
Existing Customer,61,M,0,Uneducated,Single,$40K - $60K,Blue,1714.0
Existing Customer,50,F,1,Doctorate,Married,Unknown,Silver,34516.0
Attrited Customer,37,M,4,High School,Single,$80K - $120K,Silver,34516.0
Attrited Customer,44,F,1,College,Single,Less than $40K,Blue,2228.0
Attrited Customer,44,F,3,Graduate,Single,Less than $40K,Silver,13609.0
Attrited Customer,47,F,5,High School,Married,$40K - $60K,Blue,5249.0
Existing Customer,49,F,4,Unknown,Single,$40K - $60K,Blue,9595.0
Existing Customer,53,F,0,Graduate,Single,Less than $40K,Blue,4117.0
Attrited Customer,65,F,1,College,Single,Less than $40K,Blue,2783.0
Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,2009.0
Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,6034.0
Existing Customer,38,M,4,College,Married,$80K - $120K,Blue,21351.0
Existing Customer,54,M,2,College,Single,$120K +,Blue,34516.0
Existing Customer,56,M,4,Unknown,Single,$60K - $80K,Blue,7075.0
Existing Customer,41,M,3,Post-Graduate,Single,$40K - $60K,Blue,11091.0
Existing Customer,40,F,3,Unknown,Unknown,Less than $40K,Blue,5853.0
Existing Customer,60,F,0,Graduate,Unknown,$40K - $60K,Blue,2468.0
Attrited Customer,46,M,4,High School,Married,$80K - $120K,Blue,28327.0
Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,8777.0
Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,1656.0
Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,3173.0
Existing Customer,41,M,4,Graduate,Unknown,$40K - $60K,Blue,6507.0
Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,34516.0
Attrited Customer,63,F,0,High School,Single,Less than $40K,Blue,1977.0
Existing Customer,54,F,2,Doctorate,Married,Less than $40K,Blue,1804.0
Existing Customer,52,M,0,Unknown,Married,Less than $40K,Blue,1438.3
Existing Customer,53,M,1,High School,Married,$120K +,Blue,1612.0
Existing Customer,43,F,2,Uneducated,Single,Unknown,Blue,3193.0
Existing Customer,49,F,3,College,Single,Less than $40K,Blue,2960.0
Existing Customer,48,M,2,High School,Married,$40K - $60K,Blue,2701.0
Attrited Customer,54,F,3,High School,Unknown,Unknown,Blue,6109.0
Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,21526.0
Existing Customer,44,F,3,Uneducated,Single,Unknown,Blue,4703.0
Existing Customer,60,M,1,High School,Single,$80K - $120K,Blue,29239.0
Existing Customer,59,M,0,High School,Single,$80K - $120K,Blue,10648.0
Attrited Customer,43,F,4,College,Unknown,Less than $40K,Blue,6811.0
Existing Customer,63,F,2,College,Married,Less than $40K,Blue,2650.0
Existing Customer,41,F,3,College,Married,Less than $40K,Blue,4086.0
Existing Customer,37,F,3,High School,Married,Unknown,Blue,16547.0
Existing Customer,38,M,4,Unknown,Married,$60K - $80K,Blue,3809.0
Existing Customer,42,M,4,Graduate,Unknown,$60K - $80K,Gold,34516.0
Existing Customer,36,F,4,High School,Married,Unknown,Blue,8348.0
Attrited Customer,34,M,3,Uneducated,Single,$120K +,Blue,20912.0
Existing Customer,38,M,3,Unknown,Married,$80K - $120K,Blue,13933.0
Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,34516.0
Attrited Customer,41,M,3,Uneducated,Single,$60K - $80K,Blue,23260.0
Existing Customer,34,F,2,Graduate,Unknown,$40K - $60K,Blue,3097.0
Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Blue,8438.0
Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,3705.0
Existing Customer,44,F,4,Graduate,Married,Less than $40K,Blue,6769.0
Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,2657.0
Existing Customer,41,M,2,High School,Divorced,$80K - $120K,Blue,34516.0
Attrited Customer,52,F,2,High School,Unknown,Unknown,Gold,34516.0
Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,1467.0
Existing Customer,55,M,4,Graduate,Married,$80K - $120K,Blue,2165.0
Existing Customer,45,F,4,College,Married,Unknown,Blue,3926.0
Attrited Customer,51,F,2,Graduate,Single,Less than $40K,Blue,3181.0
Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,13784.0
Existing Customer,40,M,4,College,Married,$120K +,Silver,34516.0
Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,2242.0
Attrited Customer,42,M,2,Uneducated,Married,$40K - $60K,Platinum,23981.0
Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,14164.0
Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,6366.0
Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Silver,34516.0
Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,12458.0
Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,3001.0
Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,34516.0
Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,2676.0
Attrited Customer,38,F,2,Unknown,Unknown,Less than $40K,Blue,2575.0
Attrited Customer,31,M,1,Post-Graduate,Married,$40K - $60K,Blue,1898.0
Attrited Customer,50,M,2,High School,Single,$60K - $80K,Blue,1818.0
Existing Customer,46,F,4,College,Single,Less than $40K,Blue,1438.3
Existing Customer,47,M,3,High School,Married,$60K - $80K,Blue,1584.0
Existing Customer,47,M,2,Uneducated,Married,$40K - $60K,Blue,1438.3
Existing Customer,42,M,3,Uneducated,Married,Less than $40K,Silver,11684.0
Existing Customer,63,M,1,Graduate,Married,$60K - $80K,Blue,2947.0
Attrited Customer,45,F,4,High School,Single,Unknown,Gold,34516.0
Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,4174.0
Existing Customer,34,F,4,Uneducated,Single,Less than $40K,Blue,2835.0
Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,6059.0
Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,17126.0
Existing Customer,51,F,2,Graduate,Single,Unknown,Silver,30702.0
Existing Customer,61,F,2,Unknown,Married,Less than $40K,Blue,5218.0
Existing Customer,47,F,4,Unknown,Unknown,Less than $40K,Blue,4944.0
Existing Customer,52,F,2,College,Divorced,Unknown,Blue,12268.0
Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,2228.0
Existing Customer,41,F,2,High School,Single,Less than $40K,Blue,6704.0
Existing Customer,51,M,4,Doctorate,Divorced,$40K - $60K,Blue,6741.0
Attrited Customer,34,F,4,Graduate,Married,$40K - $60K,Blue,1452.0
Existing Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,3228.0
Existing Customer,65,F,0,College,Divorced,Unknown,Blue,17536.0
Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,1737.0
Attrited Customer,61,M,1,Graduate,Married,$40K - $60K,Blue,2531.0
Existing Customer,38,M,1,High School,Single,$80K - $120K,Blue,13287.0
Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
Attrited Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,23391.0
Existing Customer,53,F,2,College,Married,Less than $40K,Blue,3119.0
Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,1770.0
Existing Customer,36,M,2,Graduate,Single,$120K +,Blue,34516.0
Attrited Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,10077.0
Existing Customer,27,M,0,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,6256.0
Existing Customer,34,F,4,Graduate,Single,Unknown,Blue,9091.0
Existing Customer,45,F,3,Doctorate,Married,Less than $40K,Blue,2255.0
Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,3424.0
Attrited Customer,40,M,3,College,Single,$80K - $120K,Silver,34516.0
Existing Customer,42,F,4,College,Single,$40K - $60K,Blue,2827.0
Existing Customer,53,M,0,High School,Single,$80K - $120K,Silver,34516.0
Existing Customer,43,M,3,Unknown,Married,$60K - $80K,Blue,13840.0
Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,1721.0
Existing Customer,46,F,3,College,Single,Less than $40K,Blue,2562.0
Existing Customer,33,F,2,Doctorate,Single,Unknown,Blue,4651.0
Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,6085.0
Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,1953.0
Existing Customer,52,F,4,Graduate,Single,Less than $40K,Blue,4440.0
Existing Customer,55,M,2,Uneducated,Single,$60K - $80K,Blue,11419.0
Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,2162.0
Existing Customer,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,21756.0
Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,16424.0
Attrited Customer,50,M,0,Unknown,Single,$60K - $80K,Blue,14217.0
Existing Customer,39,F,4,Graduate,Single,$40K - $60K,Blue,9956.0
Existing Customer,58,M,0,Doctorate,Single,$60K - $80K,Blue,5924.0
Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,1669.0
Existing Customer,61,M,0,High School,Married,$40K - $60K,Blue,1458.0
Existing Customer,40,F,5,Graduate,Married,Less than $40K,Blue,1438.3
Existing Customer,44,M,4,Doctorate,Unknown,$120K +,Blue,34516.0
Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,1679.0
Existing Customer,59,F,0,College,Married,Less than $40K,Blue,1438.3
Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,2035.0
Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,7304.0
Existing Customer,54,F,2,Doctorate,Divorced,Less than $40K,Blue,1438.3
Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,4328.0
Attrited Customer,46,M,2,High School,Married,$60K - $80K,Blue,8017.0
Attrited Customer,52,F,3,High School,Married,Unknown,Blue,8279.0
Attrited Customer,38,F,3,High School,Single,Unknown,Blue,26945.0
Existing Customer,46,M,4,Uneducated,Single,$80K - $120K,Blue,32431.0
Existing Customer,38,M,3,Graduate,Single,$80K - $120K,Silver,34516.0
Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,9317.0
Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,3449.0
Attrited Customer,56,M,3,High School,Married,$80K - $120K,Blue,9355.0
Existing Customer,49,M,5,Unknown,Single,$60K - $80K,Blue,5159.0
Existing Customer,57,F,4,Post-Graduate,Single,Less than $40K,Blue,2766.0
Existing Customer,65,F,0,Uneducated,Single,$40K - $60K,Blue,2214.0
Existing Customer,38,M,3,High School,Single,$80K - $120K,Gold,34516.0
Existing Customer,31,F,1,College,Divorced,Unknown,Blue,8513.0
Existing Customer,37,M,3,High School,Single,$80K - $120K,Blue,10021.0
Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,1614.0
Attrited Customer,40,F,1,College,Single,Unknown,Blue,4433.0
Existing Customer,31,M,1,Graduate,Single,$40K - $60K,Gold,23981.0
Existing Customer,50,M,1,Unknown,Married,$80K - $120K,Blue,32558.0
Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,34516.0
Attrited Customer,56,F,1,College,Married,Less than $40K,Blue,4130.0
Existing Customer,46,F,3,High School,Married,Less than $40K,Blue,2609.0
Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,9073.0
Existing Customer,28,F,1,College,Single,Unknown,Blue,21691.0
Existing Customer,52,F,4,Post-Graduate,Single,Less than $40K,Blue,2555.0
Existing Customer,37,F,3,High School,Single,Unknown,Blue,4745.0
Attrited Customer,50,F,0,Post-Graduate,Married,Unknown,Blue,3317.0
Existing Customer,34,M,2,High School,Single,$80K - $120K,Blue,34516.0
Existing Customer,46,M,3,High School,Married,$120K +,Blue,9227.0
Existing Customer,49,F,1,College,Single,$40K - $60K,Blue,1888.0
Attrited Customer,56,F,3,Graduate,Married,Less than $40K,Blue,2300.0
Existing Customer,29,M,2,College,Single,$40K - $60K,Blue,2703.0
Existing Customer,53,F,3,Unknown,Single,$40K - $60K,Blue,2618.0
Existing Customer,56,F,2,Post-Graduate,Single,Less than $40K,Blue,5254.0
Existing Customer,62,F,0,Graduate,Married,Less than $40K,Blue,3019.0
Attrited Customer,53,M,2,High School,Married,$120K +,Blue,3329.0
Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,4269.0
Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,3510.0
Existing Customer,43,M,4,High School,Married,$80K - $120K,Blue,5738.0
Attrited Customer,48,F,3,High School,Unknown,Less than $40K,Blue,1438.3
Existing Customer,33,F,1,College,Single,$40K - $60K,Blue,1438.3
Existing Customer,50,F,2,Unknown,Single,Less than $40K,Blue,2155.0
Existing Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,6882.0
Attrited Customer,29,M,0,Graduate,Single,Less than $40K,Blue,1438.3
Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,2457.0
Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue,2283.0
Attrited Customer,52,F,1,High School,Married,Less than $40K,Blue,4196.0
Existing Customer,50,M,3,Uneducated,Married,$120K +,Blue,34516.0
Existing Customer,43,M,4,Graduate,Single,$80K - $120K,Blue,16435.0
Existing Customer,54,M,4,Graduate,Married,$80K - $120K,Blue,3304.0
Existing Customer,49,F,2,High School,Divorced,Less than $40K,Silver,14581.0
Existing Customer,37,F,3,High School,Single,Unknown,Blue,3111.0
Existing Customer,47,F,4,High School,Unknown,Unknown,Blue,3127.0
Existing Customer,39,M,4,High School,Unknown,$80K - $120K,Blue,2126.0
Existing Customer,32,F,3,High School,Married,Less than $40K,Blue,2865.0
Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Silver,34516.0
Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,2417.0
Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,16258.0
Existing Customer,50,M,4,Unknown,Married,$40K - $60K,Blue,2845.0
Existing Customer,38,F,2,High School,Single,Less than $40K,Blue,6394.0
Existing Customer,55,F,5,High School,Single,Less than $40K,Silver,12609.0
Existing Customer,47,M,5,College,Single,$120K +,Blue,26124.0
Attrited Customer,37,M,3,College,Single,$40K - $60K,Blue,3272.0
Attrited Customer,51,F,1,Uneducated,Married,Unknown,Blue,9095.0
Existing Customer,65,F,0,Graduate,Unknown,Unknown,Blue,1469.0
Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,1438.3
Existing Customer,60,M,2,Graduate,Married,Less than $40K,Blue,2595.0
Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,7020.0
Existing Customer,53,F,2,Post-Graduate,Unknown,Less than $40K,Blue,8917.0
Attrited Customer,45,F,3,High School,Single,Less than $40K,Blue,2145.0
Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,3610.0
Existing Customer,46,F,4,Graduate,Married,$40K - $60K,Blue,2423.0
Existing Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,3186.0
Existing Customer,34,M,3,High School,Married,$80K - $120K,Blue,3288.0
Existing Customer,49,F,2,Graduate,Married,Less than $40K,Silver,10877.0
Existing Customer,40,F,4,Graduate,Single,Less than $40K,Silver,10745.0
Existing Customer,39,M,1,Uneducated,Single,$40K - $60K,Blue,5039.0
Existing Customer,46,M,2,High School,Single,Less than $40K,Blue,2419.0
Existing Customer,46,M,3,College,Single,$120K +,Blue,8842.0
Existing Customer,49,M,4,High School,Divorced,$60K - $80K,Blue,12616.0
Existing Customer,53,F,2,Graduate,Married,Less than $40K,Silver,10343.0
Attrited Customer,43,F,4,College,Unknown,Less than $40K,Blue,8256.0
Existing Customer,51,F,2,Graduate,Divorced,$40K - $60K,Blue,2024.0
Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,5798.0
Existing Customer,46,F,3,Doctorate,Married,Less than $40K,Blue,1723.0
Existing Customer,53,M,1,Uneducated,Unknown,$40K - $60K,Blue,11522.0
Attrited Customer,53,F,4,Doctorate,Married,Less than $40K,Blue,3719.0
Existing Customer,38,F,3,Graduate,Married,Less than $40K,Blue,3402.0
Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,4785.0
Existing Customer,50,M,1,Doctorate,Single,$40K - $60K,Blue,2798.0
Existing Customer,40,F,2,Graduate,Unknown,Less than $40K,Blue,2636.0
Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,1979.0
Attrited Customer,46,M,3,Doctorate,Divorced,$120K +,Blue,9397.0
Existing Customer,40,M,5,Graduate,Unknown,$80K - $120K,Blue,15821.0
Existing Customer,38,F,2,Doctorate,Single,Less than $40K,Blue,3449.0
Existing Customer,49,F,2,Graduate,Single,Less than $40K,Blue,2431.0
Existing Customer,52,M,0,College,Married,$80K - $120K,Blue,7904.0
Existing Customer,55,F,1,High School,Married,$40K - $60K,Blue,6849.0
Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,1438.3
Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,8431.0
Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,3036.0
Attrited Customer,41,F,3,College,Single,$40K - $60K,Blue,2577.0
Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,16835.0
Existing Customer,41,M,2,Uneducated,Single,$80K - $120K,Blue,22103.0
Existing Customer,39,F,1,Graduate,Single,Unknown,Blue,1438.3
Existing Customer,58,M,1,Uneducated,Unknown,$80K - $120K,Blue,5182.0
Existing Customer,51,F,2,Doctorate,Single,$40K - $60K,Blue,3255.0
Existing Customer,57,F,1,High School,Married,Unknown,Blue,7345.0
Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,12217.0
Existing Customer,47,M,4,High School,Single,$40K - $60K,Silver,15977.0
Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Silver,15809.0
Existing Customer,47,F,4,Graduate,Married,Unknown,Blue,5349.0
Attrited Customer,63,F,1,College,Single,Less than $40K,Blue,3709.0
Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,3554.0
Existing Customer,61,F,0,Post-Graduate,Married,Less than $40K,Blue,1795.0
Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,1909.0
Existing Customer,53,F,2,College,Married,Unknown,Blue,20758.0
Existing Customer,62,F,0,High School,Married,Less than $40K,Blue,3466.0
Existing Customer,46,M,4,High School,Single,$80K - $120K,Blue,34516.0
Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,6509.0
Attrited Customer,37,F,0,Doctorate,Married,Less than $40K,Blue,3328.0
Existing Customer,38,M,1,Graduate,Single,$60K - $80K,Blue,5597.0
Existing Customer,51,M,2,College,Married,$120K +,Blue,23742.0
Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,2890.0
Attrited Customer,40,M,3,Uneducated,Married,$60K - $80K,Blue,4716.0
Existing Customer,55,F,1,High School,Single,$40K - $60K,Blue,1843.0
Attrited Customer,41,M,3,Unknown,Single,$60K - $80K,Blue,23260.0
Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,1640.0
Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,6798.0
Existing Customer,57,F,1,High School,Married,Less than $40K,Blue,1609.0
Existing Customer,35,M,1,Unknown,Married,$60K - $80K,Blue,1438.3
Existing Customer,60,F,0,College,Single,Less than $40K,Blue,9634.0
Existing Customer,37,M,3,High School,Married,$40K - $60K,Blue,4470.0
Existing Customer,47,M,1,High School,Married,$60K - $80K,Blue,7357.0
Existing Customer,60,F,2,Graduate,Single,$40K - $60K,Blue,1438.3
Existing Customer,49,F,3,Graduate,Unknown,Unknown,Blue,4349.0
Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,3615.0
Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,2267.0
Existing Customer,42,F,4,High School,Married,Less than $40K,Blue,1640.0
Existing Customer,51,M,2,Post-Graduate,Single,$80K - $120K,Silver,34516.0
Existing Customer,51,M,2,College,Married,$120K +,Blue,10306.0
Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,2784.0
Existing Customer,45,M,4,High School,Married,$80K - $120K,Blue,31978.0
Attrited Customer,51,F,4,Graduate,Single,Less than $40K,Blue,1483.0
Existing Customer,45,F,2,High School,Single,Unknown,Blue,7563.0
Attrited Customer,49,F,4,Uneducated,Unknown,$40K - $60K,Blue,3670.0
Existing Customer,59,F,1,Post-Graduate,Married,Unknown,Blue,1481.0
Existing Customer,51,F,3,High School,Single,Less than $40K,Blue,1759.0
Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,1580.0
Attrited Customer,58,F,3,Graduate,Married,Less than $40K,Blue,2031.0
Existing Customer,48,M,3,College,Married,Less than $40K,Blue,3305.0
Existing Customer,44,F,1,Unknown,Single,Unknown,Blue,17116.0
Existing Customer,45,F,2,Unknown,Single,Less than $40K,Gold,15987.0
Existing Customer,38,F,2,Unknown,Single,Unknown,Blue,5666.0
Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,21158.0
Attrited Customer,47,F,3,College,Married,$40K - $60K,Blue,5293.0
Existing Customer,50,M,1,High School,Single,$80K - $120K,Blue,8154.0
Attrited Customer,44,F,3,Graduate,Married,Unknown,Silver,33905.0
Attrited Customer,38,M,2,Unknown,Divorced,$80K - $120K,Blue,25178.0
Existing Customer,40,F,4,Uneducated,Married,Less than $40K,Blue,1438.3
Existing Customer,65,M,1,Graduate,Single,Less than $40K,Blue,8963.0
Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,Blue,25894.0
Attrited Customer,31,M,1,Unknown,Married,Less than $40K,Blue,2718.0
Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,5741.0
Existing Customer,46,F,3,Graduate,Unknown,Less than $40K,Blue,5090.0
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1438.3
Existing Customer,34,F,3,Post-Graduate,Married,Less than $40K,Gold,15987.0
Existing Customer,54,F,4,College,Single,Less than $40K,Blue,2440.0
Existing Customer,44,F,2,Graduate,Unknown,Unknown,Silver,33779.0
Attrited Customer,62,M,0,College,Single,$40K - $60K,Blue,4274.0
Existing Customer,56,F,3,Uneducated,Single,Less than $40K,Blue,2002.0
Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,2450.0
Attrited Customer,42,F,2,Graduate,Married,$40K - $60K,Blue,1606.0
Existing Customer,54,F,2,Doctorate,Married,Unknown,Blue,5794.0
Existing Customer,59,F,0,College,Single,$40K - $60K,Blue,4205.0
Existing Customer,56,F,2,Graduate,Married,Unknown,Blue,5905.0
Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,2942.0
Existing Customer,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,7317.0
Existing Customer,50,F,2,College,Single,Less than $40K,Blue,1438.3
Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,11358.0
Existing Customer,45,M,2,Unknown,Married,$120K +,Blue,11354.0
Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,7457.0
Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,4353.0
Existing Customer,40,F,4,Post-Graduate,Married,Less than $40K,Blue,4712.0
Existing Customer,45,M,4,High School,Divorced,$80K - $120K,Blue,14290.0
Existing Customer,43,M,2,Graduate,Single,$40K - $60K,Blue,6033.0
Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,3038.0
